title,url,image_url,price,image_hash,company
VTech Peek & Play Baby Book (English Version),https://www.amazon.ca/VTech-Peek-Play-English-Version/dp/B01COSEK56?dchild=1,https://m.media-amazon.com/images/I/81QYH474CnL._AC_UL320_.jpg,19.99,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",Amazon
"Diapers Size 2 - Huggies Little Snugglers Disposable Baby Diapers, 156ct, Mega Colossal Pack",https://www.amazon.ca/HUGGIES-Little-Snugglers-Diapers-count/dp/B0872WDLGC?dchild=1,https://m.media-amazon.com/images/I/81LuyNj8uFL._AC_UL320_.jpg,29.98,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1]",Amazon
"Live Clean Kids Tropical Body and Hair Wash, Shampoo, 350 mL",https://www.amazon.ca/Live-Clean-Kids-Body-Hair/dp/B01ASUZ6IM?dchild=1,https://m.media-amazon.com/images/I/712pkGy5vdL._AC_UL320_.jpg,5.97,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",Amazon
"Bic Matic Shimmers Mechanical Pencils, Black, 24-Pack",https://www.amazon.ca/Matic-Shimmers-Mechanical-Pencils-24-Pack/dp/B0007L1VLO?dchild=1,https://m.media-amazon.com/images/I/81pOid+sbyL._AC_UL320_.jpg,8.87,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1]",Amazon
Baby Einstein Take Along Tunes,https://www.amazon.ca/Baby-Einstein-Take-Along-Tunes/dp/B000YDDF6O?dchild=1,https://m.media-amazon.com/images/I/81s+p-98uyL._AC_UL320_.jpg,11.17,"[1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",Amazon
"INDRESSME Large Cotton Rope Storage Basket - Woven Blanket Basket in Living Room Pillows Storage Bins with Handles for Toys Plant Basket Home Decor Warm Mix Brown White, 15.8""x15.8""x13.8""",https://www.amazon.ca/INDRESSME-Large-Cotton-Storage-Basket/dp/B07L87HRTB?dchild=1,https://m.media-amazon.com/images/I/81bHLODQAhL._AC_UL320_.jpg,29.99,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",Amazon
"Lansinoh Breastmilk Storage Bags, 50 Count, BPA Free and BPS Free",https://www.amazon.ca/Lansinoh-Breastmilk-Storage-Bags-Count/dp/B00198I2WU?dchild=1,https://m.media-amazon.com/images/I/8173jizf+XL._AC_UL320_.jpg,11.94,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",Amazon
"Boiron Cocyntal Baby Colic Relief Medicine, 30 Unit-Doses (1 ml Each), Homeopathic Medicine for Relief of Baby Colic Symptoms Like Abdominal Pain, Cramps, Intestinal Gas, Sugar-Free, Dye-Free",https://www.amazon.ca/Boiron-Unit-Doses-Homeopathic-Intestinal-Sugar-Free/dp/B00TYETVIA?dchild=1,https://m.media-amazon.com/images/I/61l9AX-6LGL._AC_UL320_.jpg,14.99,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]",Amazon
"The First Years Disney/Pixar Bath Squirt Toys, Finding Nemo",https://www.amazon.ca/First-Years-Disney-Squirt-Finding/dp/B019JZORJ6?dchild=1,https://m.media-amazon.com/images/I/81NcsmCqd7L._AC_UL320_.jpg,9.97,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",Amazon
Oxo Tot 6206700 Tub Stopper (Blue),https://www.amazon.ca/Oxo-Tot-6206700-Stopper-Blue/dp/B0038JE650?dchild=1,https://m.media-amazon.com/images/I/810-6yuEzTL._AC_UL320_.jpg,8.99,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]",Amazon
VTech Brilliant Baby Laptop (English Version),https://www.amazon.ca/VTech-Brilliant-Laptop-English-Version/dp/B01D2TC6HU?dchild=1,https://m.media-amazon.com/images/I/814pPJ+tUNL._AC_UL320_.jpg,19.54,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",Amazon
Infantino Pat and Play Water Mat,https://www.amazon.ca/Infantino-Pat-Play-Water-Mat/dp/B00DJPK8MS?dchild=1,https://m.media-amazon.com/images/I/7101gt2t3aL._AC_UL320_.jpg,7.99,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",Amazon
"Femometer Digital Basal Thermometer for Adult, Accurate Digital Thermometer for Fever and Natural Family Planning , Draw BBT Chart&Pinpoint Ovulation Day Automatically for NFP，High Accuracy Oral Thermometer for Fever",https://www.amazon.ca/Femometer-Thermometer-Fertility-Ovulation-Automatically/dp/B07S6T8R54?dchild=1,https://m.media-amazon.com/images/I/61pgLM4aH6L._AC_UL320_.jpg,18.99,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",Amazon
"Heinz by Nature Organic Baby Food - Pear, Butternut Squash & Kale Purée - 128mL Pouch (Pack of 6)",https://www.amazon.ca/Heinz-Nature-Organic-Baby-Food/dp/B0866S8D2D?dchild=1,https://m.media-amazon.com/images/I/81gHGhuJE7L._AC_UL320_.jpg,6.5,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",Amazon
"Johnson's Baby Penaten medicated creamy diaper rash treatment, 113g",https://www.amazon.ca/Johnsons-Penaten-medicated-creamy-diaper-treatment/dp/B06XGZZCXQ?dchild=1,https://m.media-amazon.com/images/I/71cfxaUFHCL._AC_UL320_.jpg,7.98,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",Amazon
"NESTLÉ GOOD START Plus 1 Baby Formula, Ready-to-Feed, 0+ Months, DHA for Brain Development, 250 ml, 4 Pack",https://www.amazon.ca/NESTL%C3%89-Formula-Ready-Months-Development/dp/B08CM32MQQ?dchild=1,https://m.media-amazon.com/images/I/81dmomzlZeL._AC_UL320_.jpg,13.99,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",Amazon
"ATTITUDE Baby Bubble Bath, EWG Safe formula, Cruelty-Free & Vegan, Pear Nectar, 16 Fl Oz",https://www.amazon.ca/ATTITUDE-Leaves-Hypoallergenic-Bubble-Nectar/dp/B07FWBJZ6S?dchild=1,https://m.media-amazon.com/images/I/71ExGKzJ2-L._AC_UL320_.jpg,8.99,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]",Amazon
VTech Magic Star Learning Table - Frustration Free Packaging (CA EN/FR Bilingual),https://www.amazon.ca/VTech-Magic-Star-Learning-Table/dp/B07T1F12W5?dchild=1,https://m.media-amazon.com/images/I/81CRu46zBHL._AC_UL320_.jpg,34.97,"[1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]",Amazon
"Colgate Kids Extra Soft Toothbrush with Suction Cup, Peppa Pig, 2 Count (Colours Vary)",https://www.amazon.ca/Colgate-Extra-Toothbrush-Suction-Peppa/dp/B07CHFYXF7?dchild=1,https://m.media-amazon.com/images/I/81efhnFGegL._AC_UL320_.jpg,7.49,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",Amazon
"Aveeno Baby Body Wash and Shampoo for Bath with Oat Extract, Mild, Paraben Free, Off white , 975 mL",https://www.amazon.ca/Aveeno-Baby-Shampoo-Extract-Paraben/dp/B07RGLGK5P?dchild=1,https://m.media-amazon.com/images/I/71Xxa942TOL._AC_UL320_.jpg,19.97,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",Amazon
"Melissa & Doug Shape Sorting Cube Classic Wooden Toy (Developmental Toy, Easy-to-Grip Shapes, Wooden Construction, 12 Pieces)",https://www.amazon.ca/Melissa-Doug-Shape-Sorting-Cube/dp/B00005RF5G?dchild=1,https://m.media-amazon.com/images/I/610w3Sv3dfL._AC_UL320_.jpg,19.64,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]",Amazon
"Easy@Home 50 Ovulation Test Kit, Simplest Ovulation and Period Tracking, Powered by Premom Ovulation Predictor iOS and Android App, 50 LH Tests",https://www.amazon.ca/Easy-Home-Ovulation-Test-Strips/dp/B00F3IH58Y?dchild=1,https://m.media-amazon.com/images/I/61OkFpDOlLL._AC_UL320_.jpg,24.92,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",Amazon
"Night Light, VAVA Night Light for Kids with Stable Charging Pad, Rechargeable LED Bedside Lamp for Breastfeeding, ABS+PC, Touch Control, Timer Setting, White",https://www.amazon.ca/VAVA-Bedside-Breastfeeding-Convenient-Charging/dp/B07CH3LWKP?dchild=1,https://m.media-amazon.com/images/I/51JuDzJJuPL._AC_UL320_.jpg,28.99,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]",Amazon
"Enfamil A+ Infant Formula, Powder Refill, 992g",https://www.amazon.ca/Enfamil-Infant-Formula-Powder-Refill/dp/B00DOPYKX6?dchild=1,https://m.media-amazon.com/images/I/811HyM6bSmL._AC_UL320_.jpg,42.98,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",Amazon
"Enfamil A+ Gentlease Infant Formula, Powder Refill, 942g",https://www.amazon.ca/Enfamil-Gentlease-Infant-Formula-Powder/dp/B00DOPYOTQ?dchild=1,https://m.media-amazon.com/images/I/81s-C+hvtEL._AC_UL320_.jpg,42.98,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",Amazon
"Sudocrem Diaper Rash Cream | Soothes, Heals and Protects | For the Protection, Relief and Treatment of Diaper Rash, Minor Skin Irritations | 250g",https://www.amazon.ca/Sudocrem-Healing-Cream-250gm/dp/B006T0OXBM?dchild=1,https://m.media-amazon.com/images/I/71WrTdMLUzL._AC_UL320_.jpg,12.67,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Amazon
"oogiebear - The Safe Baby Nasal Booger and Ear Cleaner - Baby Shower Registry Essential | Easy Baby Nose Cleaner Gadget for Infants and Toddlers | Dual Earwax and Snot Removal (Blue, Single)",https://www.amazon.ca/Oogiebear-BLU1-oogiebear-Nose-Cleaner/dp/B00GXTTPKI?dchild=1,https://m.media-amazon.com/images/I/81Yk--5S0NL._AC_UL320_.jpg,17.99,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",Amazon
"PediaSure Complete, nutritional supplement, 4 x 235 mL, Vanilla",https://www.amazon.ca/Pediasure-Complete-Vanilla-Bottle-4-Pack/dp/B00N0ACZRS?dchild=1,https://m.media-amazon.com/images/I/81BcXnbU37L._AC_UL320_.jpg,9.97,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",Amazon
Bright Starts Chill Out Teether,https://www.amazon.ca/Bright-Starts-Chill-Out-Teether/dp/B001AAV30K?dchild=1,https://m.media-amazon.com/images/I/81moC1nXi2L._AC_UL320_.jpg,3.99,"[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]",Amazon
"Johnson's Baby wash and shampoo for baths, head-to-toe, tear free, 800ml",https://www.amazon.ca/Johnsons-Baby-shampoo-baths-head/dp/B07FMWVQ8J?dchild=1,https://m.media-amazon.com/images/I/71-T7p+1JWL._AC_UL320_.jpg,7.47,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]",Amazon
"hydraSense Protective Filters for Nasal Aspirator, Baby Nasal Care, Single-Use, 40 Count",https://www.amazon.ca/hydraSense-Protective-Filters-40-Count/dp/B01N0GKR1W?dchild=1,https://m.media-amazon.com/images/I/81wF33NXAcL._AC_UL320_.jpg,9.47,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",Amazon
Carhartt Baby-Girls Acrylic Watch Hat Hat,https://www.amazon.ca/Carhartt-Youth-Toddler-Acrylic-Raspberry/dp/B017DZ30GK?dchild=1,https://m.media-amazon.com/images/I/81d+7fTJdLL._AC_UL320_.jpg,11.99,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",Amazon
"Desitin Diaper Rash Cream for Baby, Zinc Oxide Cream, Maximum Strength, 113g",https://www.amazon.ca/Desitin-Diaper-Maximum-Strength-Barrier/dp/B00EUVA2I0?dchild=1,https://m.media-amazon.com/images/I/71AgQyLf8WL._AC_UL320_.jpg,8.97,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",Amazon
"Regalo Easy Step 38.5-Inch (97.75cm) Extra Wide Baby Gate, Bonus Kit, Includes 6-Inch (15.25cm) Extension Kit, 4 Pack Pressure Mount Kit and 4 Pack Wall Mount Kit",https://www.amazon.ca/Regalo-Easy-Step-Walk-White/dp/B001OC5UMQ?dchild=1,https://m.media-amazon.com/images/I/61QfqmobelL._AC_UL320_.jpg,49.97,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",Amazon
Munchkin 75101 Twisty Figure 8 Teether,https://www.amazon.ca/Munchkin-75101-Twisty-Figure-Teether/dp/B00009IMCK?dchild=1,https://m.media-amazon.com/images/I/81XpnHEsxxL._AC_UL320_.jpg,4.99,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",Amazon
"Diapers Size 5 - Pampers Cruisers Disposable Baby Diapers, 112 Count, Super Economy Pack (Packaging May Vary)",https://www.amazon.ca/Pampers-Cruisers-Disposable-Diapers-Economy/dp/B07CVBPC3T?dchild=1,https://m.media-amazon.com/images/I/81gUkdDK0ML._AC_UL320_.jpg,27.99,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",Amazon
"NESTLÉ GOOD START PLUS 2 Baby Formula, Powder, 6+ months, 1.02 kg - PACKAGING MAY VARY",https://www.amazon.ca/NESTL%C3%89-Probiotic-PRO-Blend-Formula-Powder/dp/B01M0ZV2CU?dchild=1,https://m.media-amazon.com/images/I/71CZhYl4EmL._AC_UL320_.jpg,45.98,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",Amazon
"VTech Sit-to-Stand Learning Walker (Frustration Free Packaging), Blue",https://www.amazon.ca/VTech-Stand-Learning-Frustration-Packaging/dp/B07CRSXMW8?dchild=1,https://m.media-amazon.com/images/I/81U-LLvggsL._AC_UL320_.jpg,44.79,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",Amazon
"Johnson's Baby Powder with Aloe Vera, Vitamin E, and Cornstarch, 623g",https://www.amazon.ca/Johnsons-Baby-Powder-Vitamin-Cornstarch/dp/B003M5LBC6?dchild=1,https://m.media-amazon.com/images/I/61mftG7rNeL._AC_UL320_.jpg,4.97,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",Amazon
"Whoopsie Wipes | Ultra-Soft - 100% Pure Cotton Dry Baby Wipes | Use Wet or Dry | Soft & Sensitive | Hypoallergenic | Extra Strong & Absorbent | Perfect for Diaper Changes, Runny Noses, Drool, Meal Time & Nursing (6-Pack (600 Count))",https://www.amazon.ca/Sensitive-Hypoallergenic-Absorbent-Naturally-Biodegradable/dp/B07SDLR1BC?dchild=1,https://m.media-amazon.com/images/I/812i0vnRBIL._AC_UL320_.jpg,36.95,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",Amazon
